Product_ID,Sale_Date,Sales_Rep,Region,Sales_Amount,Quantity_Sold,Product_Category,Unit_Cost,Unit_Price,Customer_Type,Discount,Payment_Method,Sales_Channel,Region_and_Sales_Rep
1093,9/6/2023,Bob,South,"4,391.38",38,Food,86.59,390.89,Returning,0.25,Credit Card,Online,South-Bob
1075,15/08/2023,Charlie,North,"9,972.11",28,Clothing,"2,570.22","2,610.84",Returning,0.27,Bank Transfer,Retail,North-Charlie
1018,26/09/2023,David,East,"5,634.69",25,Furniture,739.63,"1,103.03",New,0.26,Bank Transfer,Retail,East-David
1076,30/04/2023,Eve,West,"3,279.51",32,Clothing,"4,337.82","4,460.71",Returning,0.3,Cash,Retail,West-Eve
1009,30/03/2023,Charlie,South,"2,279.10",10,Clothing,"4,364.35","4,710.10",New,0.07,Credit Card,Online,South-Charlie
1074,25/11/2023,Eve,North,"3,570.15",42,Furniture,"2,120.81","2,611.94",Returning,0.23,Cash,Online,North-Eve
1058,9/3/2023,Eve,South,"3,788.08",40,Furniture,"2,249.76","2,598.40",Returning,0.18,Credit Card,Retail,South-Eve
1017,23/12/2023,Alice,East,780.27,33,Food,"1,551.25","1,994.01",Returning,0.08,Cash,Online,East-Alice
1007,8/4/2023,Charlie,East,"3,758.78",13,Clothing,"3,597.20","4,071.82",Returning,0.29,Bank Transfer,Online,East-Charlie
1046,24/09/2023,Charlie,West,"4,695.96",41,Clothing,"1,825.37","2,073.88",Returning,0.27,Cash,Retail,West-Charlie
1013,15/04/2023,Eve,North,"7,255.10",42,Furniture,"1,375.57","1,729.71",New,0.04,Cash,Online,North-Eve
1040,19/11/2023,David,North,"6,601.62",47,Electronics,"2,189.54","2,617.00",New,0.01,Bank Transfer,Online,North-David
1042,3/5/2023,Alice,West,"7,116.78",37,Furniture,502.86,687.60,Returning,0.21,Cash,Online,West-Alice
1009,29/01/2023,Eve,West,182.80,16,Clothing,"3,745.69","3,883.77",Returning,0.18,Bank Transfer,Retail,West-Eve
1050,17/05/2023,Bob,North,"2,254.91",45,Furniture,112.35,586.18,Returning,0.28,Credit Card,Retail,North-Bob
1027,14/07/2023,Bob,South,"6,650.67",22,Food,"3,240.20","3,606.09",New,0.07,Cash,Online,South-Bob
1066,14/08/2023,Alice,South,"4,891.49",20,Electronics,955.18,"1,072.82",New,0.03,Bank Transfer,Retail,South-Alice
1005,28/11/2023,David,West,152.60,43,Furniture,"1,200.40","1,430.45",New,0.08,Bank Transfer,Retail,West-David
1029,19/06/2023,Eve,South,"8,064.50",27,Food,"3,196.38","3,596.64",New,0.01,Cash,Retail,South-Eve
1037,9/1/2023,Charlie,North,"7,750.81",41,Clothing,"4,965.07","5,243.13",New,0.01,Credit Card,Online,North-Charlie
1038,9/2/2023,Alice,East,"5,529.35",16,Furniture,"3,899.70","4,228.18",New,0.27,Cash,Retail,East-Alice
1083,25/01/2023,David,East,757.99,34,Clothing,"1,167.91","1,547.26",New,0.11,Bank Transfer,Online,East-David
1008,18/09/2023,Charlie,South,"7,688.50",32,Food,921.32,"1,236.10",New,0.12,Credit Card,Online,South-Charlie
1065,14/08/2023,Bob,West,"5,878.76",26,Clothing,"4,337.85","4,612.49",Returning,0.01,Cash,Retail,West-Bob
1086,4/5/2023,Bob,West,"7,841.40",25,Food,"2,248.71","2,626.02",New,0.08,Bank Transfer,Online,West-Bob
1017,7/2/2023,Charlie,West,"7,542.30",2,Food,728.41,"1,094.92",New,0.24,Cash,Retail,West-Charlie
1071,24/11/2023,Alice,West,"8,049.72",12,Food,"4,317.95","4,636.59",New,0.18,Credit Card,Retail,West-Alice
1089,8/9/2023,Bob,West,"5,228.28",40,Furniture,"4,089.66","4,275.96",New,0.23,Credit Card,Online,West-Bob
1045,25/06/2023,Eve,South,"1,489.21",9,Clothing,"4,920.34","5,129.19",Returning,0.13,Credit Card,Online,South-Eve
1004,31/03/2023,Charlie,East,"6,744.46",12,Clothing,"4,553.23","5,038.74",New,0.09,Credit Card,Retail,East-Charlie
1036,6/2/2023,Charlie,East,"6,242.69",26,Electronics,"4,266.36","4,331.43",Returning,0.14,Credit Card,Retail,East-Charlie
1070,12/11/2023,Bob,South,"7,448.31",9,Electronics,310.24,451.81,Returning,0.1,Cash,Retail,South-Bob
1031,25/06/2023,Alice,West,"1,781.82",10,Electronics,566.86,818.14,Returning,0.25,Credit Card,Retail,West-Alice
1019,11/10/2023,Eve,South,"2,030.25",32,Electronics,"2,866.47","3,286.47",New,0.09,Credit Card,Online,South-Eve
1061,22/03/2023,Alice,East,"8,915.05",34,Clothing,"2,680.82","2,771.02",New,0.2,Bank Transfer,Online,East-Alice
1054,24/04/2023,David,North,"7,524.78",48,Food,"2,316.92","2,462.63",New,0.04,Credit Card,Online,North-David
1039,9/2/2023,David,South,"9,091.46",20,Food,"2,014.11","2,056.35",Returning,0.21,Bank Transfer,Retail,South-David
1091,28/10/2023,Bob,West,"7,611.28",39,Furniture,"2,184.49","2,540.42",Returning,0.27,Bank Transfer,Online,West-Bob
1074,12/8/2023,Bob,East,"6,011.84",2,Food,"2,868.02","2,994.74",Returning,0.18,Bank Transfer,Online,East-Bob
1090,14/11/2023,Bob,East,"6,575.91",1,Clothing,60.28,260.73,Returning,0.17,Cash,Online,East-Bob
1019,15/12/2023,David,East,"8,902.37",36,Clothing,"1,340.51","1,567.92",New,0.29,Cash,Online,East-David
1039,25/04/2023,Alice,East,"5,830.19",24,Clothing,"2,615.48","3,062.22",New,0.19,Bank Transfer,Retail,East-Alice
1067,5/7/2023,Alice,West,"6,360.67",27,Furniture,"3,624.97","3,836.52",New,0.08,Cash,Online,West-Alice
1045,19/11/2023,Bob,North,"1,649.12",2,Electronics,912.08,993.24,Returning,0.09,Credit Card,Online,North-Bob
1013,25/02/2023,Eve,East,"4,791.82",31,Food,"2,757.06","3,023.97",Returning,0.21,Cash,Online,East-Eve
1092,9/2/2023,Alice,South,"7,192.33",14,Clothing,"3,586.58","4,068.43",New,0.22,Credit Card,Online,South-Alice
1058,20/12/2023,David,North,"2,782.33",2,Clothing,"2,250.91","2,558.68",New,0.09,Credit Card,Retail,North-David
1020,9/2/2023,Charlie,East,"2,102.32",29,Electronics,184.05,675.91,Returning,0.1,Cash,Retail,East-Charlie
1092,13/12/2023,Charlie,North,"3,206.89",15,Clothing,"2,273.88","2,696.02",New,0.3,Cash,Online,North-Charlie
1072,25/08/2023,Charlie,South,"2,490.86",12,Food,"1,517.40","1,545.02",New,0.03,Bank Transfer,Retail,South-Charlie
1061,16/10/2023,Eve,East,"2,227.64",37,Furniture,"4,651.77","4,984.39",Returning,0.12,Cash,Retail,East-Eve
1039,19/09/2023,Bob,South,"4,306.02",28,Clothing,666.84,817.36,Returning,0.02,Cash,Retail,South-Bob
1001,4/8/2023,David,West,"9,087.60",20,Food,"3,279.76","3,563.97",Returning,0.25,Cash,Retail,West-David
1003,27/05/2023,Eve,East,"5,119.89",39,Clothing,310.96,457.84,New,0.03,Credit Card,Online,East-Eve
1077,2/12/2023,David,East,"1,960.41",24,Electronics,"2,258.54","2,439.49",Returning,0.2,Credit Card,Retail,East-David
1092,17/06/2023,David,East,862.02,21,Clothing,"2,792.20","3,254.55",New,0.02,Credit Card,Retail,East-David
1062,2/4/2023,Bob,East,"6,991.95",10,Clothing,"1,524.88","1,636.14",New,0.2,Bank Transfer,Online,East-Bob
1063,19/12/2023,Charlie,West,"3,889.71",46,Furniture,"2,302.62","2,740.93",Returning,0.25,Bank Transfer,Online,West-Charlie
1025,28/02/2023,Bob,East,"8,236.13",14,Electronics,859.59,884.51,New,0.12,Bank Transfer,Online,East-Bob
1056,28/02/2023,Eve,North,"6,629.16",37,Electronics,"1,555.41","1,609.94",Returning,0.16,Credit Card,Online,North-Eve
1033,31/10/2023,Eve,East,"7,982.79",18,Furniture,"3,124.48","3,553.27",Returning,0.12,Cash,Retail,East-Eve
1038,18/06/2023,Eve,West,"2,792.27",24,Clothing,"1,543.91","1,862.88",New,0.09,Bank Transfer,Online,West-Eve
1006,26/09/2023,Bob,East,"6,954.35",14,Food,"4,503.73","4,879.88",New,0.24,Bank Transfer,Retail,East-Bob
1058,29/12/2023,David,North,"2,714.21",34,Electronics,"3,160.61","3,273.22",Returning,0.08,Credit Card,Retail,North-David
1044,14/02/2023,David,West,"9,396.78",12,Electronics,"2,221.31","2,494.48",Returning,0.22,Bank Transfer,Online,West-David
1045,11/12/2023,Alice,West,"6,400.11",22,Clothing,241.85,613.09,Returning,0.06,Cash,Online,West-Alice
1032,30/06/2023,Eve,North,"3,312.67",6,Clothing,"2,522.76","2,840.14",Returning,0.07,Credit Card,Retail,North-Eve
1045,19/06/2023,David,North,"2,768.17",36,Electronics,"3,835.64","4,076.77",Returning,0.1,Credit Card,Retail,North-David
1061,22/12/2023,Alice,North,"1,990.17",45,Clothing,"1,364.51","1,844.80",Returning,0.18,Cash,Online,North-Alice
1047,10/7/2023,David,North,"6,976.95",36,Food,"4,043.53","4,384.85",New,0.14,Cash,Online,North-David
1021,4/6/2023,Eve,North,"2,265.28",22,Electronics,"1,296.44","1,751.24",New,0.22,Cash,Online,North-Eve
1080,7/7/2023,Charlie,West,"5,993.50",14,Food,"4,127.54","4,495.13",New,0.06,Bank Transfer,Retail,West-Charlie
1085,7/1/2023,Eve,West,"2,719.89",16,Food,472.08,842.46,New,0,Cash,Retail,West-Eve
1075,13/05/2023,Bob,East,"6,653.49",36,Clothing,"4,337.61","4,386.82",Returning,0.23,Credit Card,Online,East-Bob
1036,23/08/2023,David,East,"8,167.90",25,Food,"2,520.97","2,707.11",New,0.25,Cash,Retail,East-David
1099,14/02/2023,David,South,"7,802.45",32,Clothing,"1,517.86","1,948.46",New,0.02,Credit Card,Online,South-David
1019,10/11/2023,Bob,East,"7,632.43",33,Furniture,"1,362.31","1,486.29",Returning,0.18,Credit Card,Retail,East-Bob
1020,6/9/2023,Bob,East,"1,958.45",45,Clothing,"2,188.45","2,255.05",New,0.11,Bank Transfer,Retail,East-Bob
1057,31/01/2023,Charlie,North,975.01,36,Food,"4,995.30","5,165.09",Returning,0.24,Cash,Online,North-Charlie
1018,23/01/2023,David,North,"7,019.59",20,Furniture,"1,140.62","1,258.63",Returning,0.26,Bank Transfer,Online,North-David
1047,9/6/2023,David,East,"3,746.64",18,Clothing,560.92,"1,024.31",Returning,0.26,Cash,Online,East-David
1049,29/12/2023,Charlie,South,"4,380.23",38,Food,"2,945.92","3,381.22",Returning,0.23,Cash,Retail,South-Charlie
1014,7/6/2023,Alice,North,408.38,3,Electronics,"2,468.29","2,723.13",Returning,0.08,Cash,Retail,North-Alice
1015,8/2/2023,Charlie,East,"2,669.81",23,Electronics,"2,644.77","2,684.83",New,0.24,Cash,Online,East-Charlie
1031,23/03/2023,Eve,East,433.40,32,Clothing,"3,351.33","3,711.47",New,0.16,Cash,Retail,East-Eve
1001,22/12/2023,David,West,"8,803.94",45,Clothing,"1,372.36","1,687.83",New,0.02,Credit Card,Online,West-David
1054,15/09/2023,Bob,South,"2,509.63",16,Electronics,"4,557.79","5,043.36",Returning,0.14,Credit Card,Retail,South-Bob
1003,25/07/2023,Eve,West,"5,617.64",5,Food,"2,206.58","2,490.47",New,0.28,Cash,Online,West-Eve
1016,18/03/2023,David,South,485.90,4,Food,688.98,863.81,New,0.27,Credit Card,Retail,South-David
1087,12/1/2023,Charlie,North,"6,701.79",21,Food,"3,724.38","3,988.70",New,0.03,Bank Transfer,Retail,North-Charlie
1057,22/10/2023,Eve,South,"3,297.97",40,Clothing,"3,233.37","3,723.21",New,0.22,Bank Transfer,Retail,South-Eve
1075,12/8/2023,David,East,"8,989.40",14,Furniture,"1,612.93","1,964.15",Returning,0.24,Bank Transfer,Retail,East-David
1012,13/01/2023,Alice,East,"8,892.37",39,Furniture,"3,126.52","3,465.79",New,0.08,Cash,Online,East-Alice
1074,15/02/2023,Alice,South,"3,320.38",31,Furniture,"1,138.32","1,266.25",Returning,0.14,Cash,Retail,South-Alice
1096,4/6/2023,Bob,South,"9,019.51",14,Furniture,"2,251.95","2,626.32",Returning,0.21,Credit Card,Online,South-Bob
1016,23/04/2023,David,South,"9,961.96",6,Furniture,"4,502.09","4,879.72",New,0.13,Credit Card,Online,South-David
1072,21/08/2023,Alice,West,"8,271.62",12,Clothing,710.99,876.46,Returning,0.03,Credit Card,Online,West-Alice
1076,17/01/2023,Charlie,South,"8,464.23",16,Clothing,"1,964.15","2,211.17",Returning,0.21,Bank Transfer,Online,South-Charlie
1024,26/12/2023,David,North,"2,565.19",17,Furniture,"4,114.66","4,269.02",Returning,0.27,Bank Transfer,Retail,North-David
1028,11/8/2023,Charlie,West,"5,809.35",45,Clothing,"4,848.98","4,985.75",Returning,0.2,Bank Transfer,Online,West-Charlie
1008,20/12/2023,Charlie,West,765.83,23,Clothing,"2,296.93","2,319.62",Returning,0.23,Bank Transfer,Retail,West-Charlie
1092,7/7/2023,Alice,South,"1,039.69",14,Furniture,"2,559.65","2,709.40",Returning,0.11,Credit Card,Retail,South-Alice
1036,10/12/2023,David,North,"9,989.04",7,Food,"2,882.25","3,163.70",Returning,0.05,Cash,Retail,North-David
1090,31/12/2023,Eve,West,"3,333.73",46,Clothing,"4,665.12","4,675.90",New,0.19,Cash,Retail,West-Eve
1008,12/6/2023,Alice,East,"7,507.02",32,Food,"4,298.12","4,446.90",New,0.1,Bank Transfer,Online,East-Alice
1058,22/11/2023,Alice,West,"8,085.98",15,Clothing,894.48,"1,336.37",Returning,0.26,Cash,Retail,West-Alice
1060,15/03/2023,David,South,"8,594.43",44,Clothing,"2,211.95","2,512.84",Returning,0.04,Cash,Online,South-David
1050,21/08/2023,David,North,"9,976.52",17,Furniture,"2,346.80","2,654.65",New,0.13,Cash,Retail,North-David
1028,12/8/2023,Charlie,South,"2,490.82",41,Clothing,"3,956.03","4,163.68",New,0.12,Bank Transfer,Retail,South-Charlie
1092,15/11/2023,David,East,499.47,47,Electronics,"3,034.32","3,375.79",New,0.28,Credit Card,Online,East-David
1041,1/3/2023,Charlie,East,"4,170.80",44,Electronics,"3,288.39","3,391.46",New,0.05,Credit Card,Retail,East-Charlie
1100,1/12/2023,Alice,East,"1,387.80",34,Furniture,"4,991.09","5,402.28",Returning,0,Cash,Retail,East-Alice
1064,10/8/2023,Bob,South,322.02,5,Food,421.05,488.23,Returning,0.07,Credit Card,Retail,South-Bob
1027,6/2/2023,Eve,West,"3,668.23",45,Food,"1,153.90","1,485.34",New,0.25,Credit Card,Retail,West-Eve
1063,5/10/2023,Alice,South,"7,859.01",27,Food,"2,069.08","2,246.24",New,0.06,Bank Transfer,Retail,South-Alice
1017,15/07/2023,David,North,"5,705.19",23,Electronics,"1,771.52","2,147.80",New,0.07,Bank Transfer,Online,North-David
1073,18/12/2023,Eve,West,"3,196.50",40,Food,157.15,436.53,New,0.04,Cash,Retail,West-Eve
1033,30/08/2023,Bob,East,"6,577.99",14,Food,504.30,735.95,Returning,0.21,Cash,Retail,East-Bob
1084,20/11/2023,Bob,South,"2,396.98",15,Furniture,"3,420.72","3,513.74",New,0.02,Cash,Online,South-Bob
1077,7/8/2023,Charlie,East,242.38,43,Food,"4,402.66","4,724.70",New,0.1,Bank Transfer,Retail,East-Charlie
1092,11/7/2023,Eve,East,"7,667.10",33,Electronics,"2,595.42","3,083.06",New,0.08,Credit Card,Online,East-Eve
1029,17/01/2023,Charlie,North,"6,275.06",31,Electronics,"2,719.00","3,133.55",Returning,0.17,Bank Transfer,Retail,North-Charlie
1013,12/1/2023,Alice,West,"7,646.80",35,Electronics,"1,312.71","1,352.11",Returning,0.22,Bank Transfer,Retail,West-Alice
1046,12/7/2023,Eve,North,485.49,17,Furniture,"3,850.99","4,045.34",Returning,0.16,Credit Card,Online,North-Eve
1035,22/01/2023,Alice,North,"8,387.48",28,Furniture,"3,771.38","4,234.92",New,0.28,Credit Card,Retail,North-Alice
1006,30/04/2023,Charlie,North,"6,233.31",19,Clothing,"2,962.41","3,218.90",New,0.29,Cash,Retail,North-Charlie
1082,29/07/2023,Eve,East,"5,677.61",46,Food,"1,102.69","1,437.12",New,0.11,Credit Card,Online,East-Eve
1069,2/11/2023,Charlie,North,"6,283.68",23,Furniture,530.24,987.41,Returning,0.23,Credit Card,Online,North-Charlie
1047,27/09/2023,Eve,North,"8,657.89",32,Electronics,367.98,806.14,Returning,0.22,Credit Card,Retail,North-Eve
1025,11/7/2023,Charlie,West,"5,910.67",40,Electronics,"2,983.85","3,239.74",New,0.27,Credit Card,Online,West-Charlie
1066,24/06/2023,Bob,West,"5,851.41",13,Furniture,"4,133.92","4,358.37",New,0.13,Cash,Retail,West-Bob
1010,12/10/2023,Charlie,North,"9,907.72",20,Furniture,"4,298.74","4,475.19",Returning,0.16,Cash,Online,North-Charlie
1056,23/07/2023,Bob,West,"7,591.63",35,Furniture,"2,344.93","2,707.25",New,0.12,Credit Card,Retail,West-Bob
1030,13/06/2023,Charlie,West,"4,478.71",5,Clothing,"3,932.14","4,082.76",New,0.26,Credit Card,Online,West-Charlie
1005,8/9/2023,Eve,North,"7,103.23",9,Electronics,"4,737.06","4,869.50",New,0.07,Cash,Online,North-Eve
1033,15/08/2023,Eve,East,"3,953.38",29,Clothing,"1,412.09","1,596.65",Returning,0.07,Cash,Online,East-Eve
1065,7/1/2023,Eve,North,"2,365.87",6,Clothing,"2,019.90","2,116.74",New,0.11,Credit Card,Online,North-Eve
1018,29/01/2023,David,West,"6,008.83",25,Food,"4,660.82","5,011.43",New,0.07,Bank Transfer,Online,West-David
1096,2/2/2023,Alice,East,"9,289.00",31,Electronics,"1,724.24","2,036.20",New,0.17,Cash,Online,East-Alice
1049,14/05/2023,Eve,South,"9,298.48",22,Electronics,"4,573.69","4,820.30",New,0.04,Cash,Online,South-Eve
1011,20/03/2023,Bob,East,"3,484.86",2,Furniture,"4,906.17","5,107.43",Returning,0.1,Cash,Online,East-Bob
1085,27/02/2023,Eve,West,"5,324.01",45,Furniture,"3,325.96","3,781.40",Returning,0.27,Credit Card,Online,West-Eve
1026,26/01/2023,David,East,"2,195.20",5,Food,"4,093.61","4,117.88",Returning,0.12,Credit Card,Retail,East-David
1063,14/08/2023,Bob,North,"9,956.75",27,Clothing,"3,760.25","4,147.11",New,0.22,Cash,Online,North-Bob
1089,12/10/2023,David,South,"9,813.07",25,Furniture,"3,512.69","3,964.63",Returning,0.03,Credit Card,Retail,South-David
1086,4/1/2023,Bob,South,"6,530.14",8,Furniture,"1,569.31","1,798.02",New,0.07,Credit Card,Online,South-Bob
1059,9/4/2023,Charlie,South,"8,063.70",1,Electronics,332.62,612.46,Returning,0.24,Cash,Retail,South-Charlie
1027,8/2/2023,Alice,West,"7,179.49",20,Electronics,"1,748.11","2,220.90",New,0.23,Credit Card,Retail,West-Alice
1049,28/09/2023,Alice,West,"5,972.27",44,Furniture,"3,351.33","3,465.35",Returning,0.12,Bank Transfer,Online,West-Alice
1077,12/10/2023,David,South,628.15,23,Electronics,557.52,822.39,Returning,0.29,Credit Card,Online,South-David
1033,6/6/2023,Alice,East,"4,602.17",32,Food,108.99,351.60,Returning,0.27,Credit Card,Retail,East-Alice
1098,16/03/2023,David,South,"6,780.38",11,Furniture,741.48,878.09,New,0.29,Cash,Retail,South-David
1099,15/10/2023,David,East,"6,807.56",39,Electronics,"3,592.89","4,004.00",New,0.13,Cash,Online,East-David
1001,10/5/2023,David,East,"3,793.91",47,Food,"4,865.33","5,316.13",New,0.06,Bank Transfer,Online,East-David
1021,24/06/2023,Alice,West,"9,422.75",24,Electronics,"4,916.17","5,309.32",Returning,0.19,Credit Card,Online,West-Alice
1055,25/03/2023,David,East,"1,756.83",11,Electronics,"2,495.20","2,600.93",New,0.21,Bank Transfer,Retail,East-David
1006,22/01/2023,Alice,South,"5,053.56",29,Electronics,"4,353.29","4,405.80",New,0.04,Bank Transfer,Online,South-Alice
1092,27/01/2023,David,West,"6,939.75",26,Furniture,"3,697.29","4,003.96",New,0.24,Cash,Online,West-David
1081,14/07/2023,Eve,North,"7,001.64",16,Clothing,"2,530.15","2,568.13",New,0.01,Credit Card,Online,North-Eve
1069,3/12/2023,David,North,"6,521.53",35,Electronics,"2,885.16","3,224.84",New,0.14,Cash,Online,North-David
1095,24/08/2023,Bob,West,"2,825.35",20,Food,729.27,999.18,New,0.1,Bank Transfer,Online,West-Bob
1005,2/4/2023,David,South,"1,646.45",46,Furniture,"4,691.42","5,026.19",Returning,0.22,Bank Transfer,Retail,South-David
1003,21/01/2023,Charlie,North,"6,395.81",3,Furniture,"1,792.05","2,091.23",Returning,0.09,Cash,Retail,North-Charlie
1053,30/10/2023,David,North,"6,033.09",1,Food,"2,258.44","2,475.56",New,0.25,Cash,Online,North-David
1023,23/12/2023,Bob,East,"1,875.62",47,Electronics,"3,374.72","3,483.15",Returning,0.18,Cash,Online,East-Bob
1053,25/03/2023,Bob,East,"7,080.88",1,Clothing,"1,702.82","1,862.61",Returning,0.24,Cash,Retail,East-Bob
1037,19/09/2023,Alice,South,"4,606.20",17,Electronics,"1,308.58","1,575.59",New,0.3,Cash,Online,South-Alice
1074,27/05/2023,Eve,West,"6,710.83",2,Food,"3,173.69","3,503.11",New,0.2,Bank Transfer,Retail,West-Eve
1074,14/09/2023,David,South,"8,389.93",29,Furniture,173.67,565.62,Returning,0.3,Cash,Online,South-David
1083,27/02/2023,Alice,West,"1,780.31",20,Clothing,"3,617.59","4,003.50",New,0.01,Credit Card,Retail,West-Alice
1017,15/01/2023,Eve,North,289.53,6,Furniture,"2,594.42","3,081.04",Returning,0.1,Bank Transfer,Retail,North-Eve
1085,11/6/2023,David,East,"7,813.12",8,Food,"3,048.48","3,198.54",Returning,0.03,Bank Transfer,Online,East-David
1078,12/6/2023,Charlie,South,"6,136.00",29,Electronics,"3,177.81","3,222.65",Returning,0.08,Credit Card,Retail,South-Charlie
1073,16/11/2023,David,South,"7,026.43",48,Clothing,"2,658.90","2,838.27",New,0.25,Credit Card,Online,South-David
1001,8/10/2023,Bob,West,"8,397.73",33,Furniture,"2,933.54","3,307.75",Returning,0.01,Bank Transfer,Retail,West-Bob
1051,7/10/2023,Bob,West,"8,047.83",3,Furniture,"3,434.75","3,659.42",New,0.16,Cash,Online,West-Bob
1045,12/1/2023,Charlie,South,"9,613.11",35,Furniture,"3,777.94","4,188.66",New,0.17,Bank Transfer,Online,South-Charlie
1077,1/10/2023,Alice,West,"5,405.76",5,Electronics,"3,650.89","3,930.06",New,0.17,Bank Transfer,Online,West-Alice
1004,28/09/2023,Eve,South,"4,936.11",27,Clothing,"4,354.60","4,820.20",New,0.14,Credit Card,Retail,South-Eve
1062,27/07/2023,David,South,"4,078.68",44,Electronics,987.74,"1,462.19",New,0.24,Bank Transfer,Online,South-David
1065,27/01/2023,Bob,South,"1,621.54",12,Electronics,"2,035.68","2,079.64",Returning,0.04,Cash,Online,South-Bob
1032,13/03/2023,Alice,North,"5,768.81",20,Electronics,"4,741.59","4,975.23",New,0.09,Credit Card,Online,North-Alice
1034,1/3/2023,Charlie,West,"2,842.42",45,Food,"2,013.12","2,321.87",New,0.18,Bank Transfer,Retail,West-Charlie
1092,25/05/2023,Bob,East,"9,220.94",20,Food,668.11,803.49,New,0.21,Bank Transfer,Online,East-Bob
1095,3/4/2023,Charlie,East,"5,873.59",9,Food,"2,650.95","2,860.42",New,0.12,Cash,Retail,East-Charlie
1072,5/11/2023,David,West,"5,969.12",39,Clothing,591.98,934.04,New,0.26,Bank Transfer,Retail,West-David
1039,8/1/2023,Eve,South,"3,613.75",4,Electronics,"1,054.12","1,175.22",Returning,0.12,Bank Transfer,Retail,South-Eve
1026,20/03/2023,Bob,East,614.69,19,Electronics,"4,991.68","5,296.65",New,0.12,Bank Transfer,Online,East-Bob
1034,27/01/2023,Bob,East,414.26,38,Food,"2,729.75","3,081.50",New,0.01,Bank Transfer,Online,East-Bob
1054,23/06/2023,David,West,"4,291.02",27,Electronics,"1,456.09","1,510.43",Returning,0.17,Cash,Retail,West-David
1003,19/02/2023,Alice,East,937.20,45,Electronics,"4,974.14","5,227.93",New,0.21,Bank Transfer,Online,East-Alice
1050,18/07/2023,Eve,South,"6,107.78",43,Furniture,"4,834.47","4,973.38",Returning,0.03,Bank Transfer,Online,South-Eve
1012,15/12/2023,Bob,West,"8,821.63",13,Electronics,"2,231.66","2,596.61",Returning,0.09,Bank Transfer,Retail,West-Bob
1065,30/06/2023,Eve,South,"8,840.86",13,Furniture,"1,339.00","1,441.88",Returning,0.23,Credit Card,Retail,South-Eve
1054,24/01/2023,Bob,East,"6,624.55",22,Electronics,"4,200.08","4,647.28",Returning,0.11,Cash,Online,East-Bob
1005,12/11/2023,Eve,East,"2,191.20",28,Clothing,"3,592.32","3,813.48",New,0.07,Credit Card,Retail,East-Eve
1094,15/02/2023,Charlie,South,"8,643.67",47,Food,"3,450.36","3,557.38",New,0.2,Credit Card,Online,South-Charlie
1094,15/01/2023,Bob,North,"8,872.33",45,Furniture,"4,470.91","4,695.54",Returning,0.06,Cash,Retail,North-Bob
1057,2/6/2023,Eve,East,"2,046.87",22,Food,"3,462.61","3,672.89",Returning,0.27,Credit Card,Online,East-Eve
1017,10/8/2023,Alice,North,"7,400.52",43,Furniture,"1,454.80","1,674.97",New,0.03,Credit Card,Online,North-Alice
1047,25/07/2023,Charlie,East,"2,936.54",19,Furniture,"3,484.62","3,781.55",Returning,0.21,Credit Card,Retail,East-Charlie
1023,30/09/2023,Charlie,North,"8,046.14",8,Furniture,"1,563.78","1,829.16",Returning,0.15,Cash,Online,North-Charlie
1079,24/08/2023,Alice,North,"9,972.66",8,Clothing,"3,808.23","3,891.62",Returning,0.26,Bank Transfer,Online,North-Alice
1085,6/12/2023,Eve,North,397.26,42,Electronics,"3,117.75","3,159.88",New,0.04,Cash,Retail,North-Eve
1014,16/08/2023,David,South,"8,983.92",26,Furniture,433.19,800.60,Returning,0.2,Cash,Online,South-David
1066,9/1/2023,Alice,North,"6,264.04",48,Clothing,"2,588.54","2,872.80",New,0.17,Cash,Online,North-Alice
1075,15/06/2023,Eve,North,"9,736.49",26,Furniture,"1,749.34","1,935.25",New,0.14,Credit Card,Online,North-Eve
1051,15/11/2023,Alice,North,"4,703.59",23,Electronics,"1,676.42","2,082.52",New,0.15,Bank Transfer,Retail,North-Alice
1038,2/8/2023,Alice,East,"8,489.14",43,Furniture,"3,031.17","3,231.32",Returning,0.22,Cash,Retail,East-Alice
1064,27/04/2023,Bob,North,717.70,13,Clothing,"1,645.51","2,045.53",Returning,0.28,Cash,Retail,North-Bob
1098,10/12/2023,Eve,East,"3,419.26",28,Electronics,"3,895.62","4,055.44",New,0.03,Bank Transfer,Retail,East-Eve
1038,13/03/2023,David,North,763.46,9,Clothing,400.42,446.11,New,0.01,Bank Transfer,Retail,North-David
1050,5/3/2023,Bob,North,"9,755.90",20,Electronics,"3,318.92","3,785.91",New,0.24,Bank Transfer,Online,North-Bob
1098,24/07/2023,Alice,South,"8,188.04",19,Electronics,"4,055.51","4,258.84",Returning,0.03,Credit Card,Online,South-Alice
1082,28/07/2023,Alice,East,"8,540.22",48,Food,"3,380.52","3,778.94",Returning,0.3,Bank Transfer,Online,East-Alice
1030,13/03/2023,Alice,North,"9,385.86",39,Food,"2,511.28","2,658.06",New,0.19,Credit Card,Retail,North-Alice
1079,4/10/2023,Eve,East,942.52,12,Food,"4,754.02","5,080.74",New,0.2,Cash,Online,East-Eve
1091,1/10/2023,Eve,East,"3,917.42",15,Electronics,"1,534.70","1,972.62",Returning,0.06,Credit Card,Retail,East-Eve
1051,16/11/2023,Bob,West,803.25,31,Furniture,144.88,175.29,New,0.07,Bank Transfer,Online,West-Bob
